GEO_ID,NAME,B05001_001E,B05001_002E,B05001_003E,B05001_004E,B05001_005E,B05001_006E
Geography,Geographic Area Name,Total Population,"U.S. citizen, born in the United States","U.S. citizen, born in Puerto Rico or U.S. Island Areas","U.S. citizen, born abroad of American parent(s)",U.S. citizen by naturalization,Not a U.S. citizen
1400000US06037462001,"Census Tract 4620.01, Los Angeles County, California",4773,2666,0,8,599,1500
1400000US06037462002,"Census Tract 4620.02, Los Angeles County, California",3646,2328,0,4,437,877
1400000US06037462100,"Census Tract 4621, Los Angeles County, California",5471,3258,0,54,1086,1073
1400000US06037462201,"Census Tract 4622.01, Los Angeles County, California",3701,2593,0,43,686,379
1400000US06037462202,"Census Tract 4622.02, Los Angeles County, California",2873,1867,3,55,519,429
1400000US06037462301,"Census Tract 4623.01, Los Angeles County, California",4780,2833,0,185,647,1115
1400000US06037462302,"Census Tract 4623.02, Los Angeles County, California",3157,2056,0,17,498,586
1400000US06037462400,"Census Tract 4624, Los Angeles County, California",3709,2789,0,6,663,251
1400000US06037462500,"Census Tract 4625, Los Angeles County, California",6559,4476,59,65,1625,334
1400000US06037462600,"Census Tract 4626, Los Angeles County, California",2317,1883,0,67,243,124
1400000US06037462700,"Census Tract 4627, Los Angeles County, California",5408,3640,0,109,797,862
1400000US06037462800,"Census Tract 4628, Los Angeles County, California",2739,2130,0,21,373,215
1400000US06037462900,"Census Tract 4629, Los Angeles County, California",3681,2371,0,51,990,269
1400000US06037463000,"Census Tract 4630, Los Angeles County, California",2873,1857,136,39,507,334
1400000US06037463103,"Census Tract 4631.03, Los Angeles County, California",5913,3533,79,53,1461,787
1400000US06037463200,"Census Tract 4632, Los Angeles County, California",3481,2089,24,24,954,390
1400000US06037463300,"Census Tract 4633, Los Angeles County, California",1937,1361,8,20,428,120
1400000US06037463400,"Census Tract 4634, Los Angeles County, California",5710,3318,40,76,1557,719
1400000US06037463500,"Census Tract 4635, Los Angeles County, California",5728,3792,0,125,887,924
1400000US06037463601,"Census Tract 4636.01, Los Angeles County, California",5907,4327,0,73,704,803
1400000US06037463602,"Census Tract 4636.02, Los Angeles County, California",5818,3631,0,30,905,1252
1400000US06037463700,"Census Tract 4637, Los Angeles County, California",3250,2680,0,54,280,236
1400000US06037463800,"Census Tract 4638, Los Angeles County, California",4191,3384,0,43,672,92
1400000US06037463900,"Census Tract 4639, Los Angeles County, California",3166,2382,9,31,481,263
1400000US06037464000,"Census Tract 4640, Los Angeles County, California",5547,4266,11,43,765,462
1400000US06037464101,"Census Tract 4641.01, Los Angeles County, California",2179,959,0,18,775,427
1400000US06037464102,"Census Tract 4641.02, Los Angeles County, California",4577,2467,25,71,919,1095
1400000US06037464200,"Census Tract 4642, Los Angeles County, California",5864,3147,0,128,1885,704
1400000US06037480002,"Census Tract 4800.02, Los Angeles County, California",3977,2283,0,26,1407,261
1400000US06037480011,"Census Tract 4800.11, Los Angeles County, California",5218,2507,8,56,1313,1334
1400000US06037480012,"Census Tract 4800.12, Los Angeles County, California",4813,2308,0,167,1706,632
1400000US06037480101,"Census Tract 4801.01, Los Angeles County, California",4116,1757,0,57,1570,732
1400000US06037480102,"Census Tract 4801.02, Los Angeles County, California",4388,2345,0,26,1305,712
1400000US06037480201,"Census Tract 4802.01, Los Angeles County, California",3479,2399,0,38,860,182
1400000US06037480202,"Census Tract 4802.02, Los Angeles County, California",2595,1541,0,12,891,151
1400000US06037480302,"Census Tract 4803.02, Los Angeles County, California",4262,2654,0,22,1076,510
1400000US06037480303,"Census Tract 4803.03, Los Angeles County, California",4416,2215,0,25,1188,988
1400000US06037480304,"Census Tract 4803.04, Los Angeles County, California",4491,2227,0,41,1341,882
1400000US06037480400,"Census Tract 4804, Los Angeles County, California",5650,3342,0,98,1429,781
1400000US06037480500,"Census Tract 4805, Los Angeles County, California",5263,4126,0,73,586,478
1400000US06037480601,"Census Tract 4806.01, Los Angeles County, California",4070,2971,0,64,413,622
1400000US06037480602,"Census Tract 4806.02, Los Angeles County, California",4190,3511,0,15,423,241
1400000US06037480702,"Census Tract 4807.02, Los Angeles County, California",4659,3186,0,63,1049,361
1400000US06037480703,"Census Tract 4807.03, Los Angeles County, California",4265,3105,16,41,839,264
1400000US06037480704,"Census Tract 4807.04, Los Angeles County, California",4390,3055,13,45,795,482
1400000US06037480802,"Census Tract 4808.02, Los Angeles County, California",3247,1748,0,32,980,487
1400000US06037480803,"Census Tract 4808.03, Los Angeles County, California",3276,2210,0,58,772,236
1400000US06037480804,"Census Tract 4808.04, Los Angeles County, California",5151,2393,0,53,1740,965
1400000US06037480901,"Census Tract 4809.01, Los Angeles County, California",4690,2388,0,0,1511,791
1400000US06037480902,"Census Tract 4809.02, Los Angeles County, California",4527,2336,0,59,1057,1075
1400000US06037480903,"Census Tract 4809.03, Los Angeles County, California",2966,1270,0,6,1219,471
1400000US06037481001,"Census Tract 4810.01, Los Angeles County, California",4695,2332,0,0,1726,637
1400000US06037481002,"Census Tract 4810.02, Los Angeles County, California",5318,2801,0,66,1514,937
1400000US06037481101,"Census Tract 4811.01, Los Angeles County, California",4110,1879,7,56,1313,855
1400000US06037481102,"Census Tract 4811.02, Los Angeles County, California",3863,1769,0,40,1027,1027
1400000US06037481103,"Census Tract 4811.03, Los Angeles County, California",5219,2369,20,13,1697,1120
1400000US06037481201,"Census Tract 4812.01, Los Angeles County, California",4238,1934,0,36,1390,878
1400000US06037481203,"Census Tract 4812.03, Los Angeles County, California",6216,2998,8,40,1827,1343
1400000US06037481300,"Census Tract 4813, Los Angeles County, California",3353,1506,0,29,1195,623
1400000US06037481401,"Census Tract 4814.01, Los Angeles County, California",5314,1934,0,20,1773,1587
1400000US06037481403,"Census Tract 4814.03, Los Angeles County, California",3337,1205,0,0,1065,1067
1400000US06037481404,"Census Tract 4814.04, Los Angeles County, California",3874,1438,0,63,1592,781
1400000US06037481500,"Census Tract 4815, Los Angeles County, California",4108,1680,0,9,1981,438
1400000US06037481603,"Census Tract 4816.03, Los Angeles County, California",3205,1531,8,33,1157,476
1400000US06037481604,"Census Tract 4816.04, Los Angeles County, California",3983,1914,0,4,1131,934
1400000US06037481605,"Census Tract 4816.05, Los Angeles County, California",2749,1337,0,35,946,431
1400000US06037481606,"Census Tract 4816.06, Los Angeles County, California",4959,2127,4,34,1812,982
1400000US06037481711,"Census Tract 4817.11, Los Angeles County, California",4465,1346,0,0,1555,1564
1400000US06037481712,"Census Tract 4817.12, Los Angeles County, California",5222,1667,0,37,1766,1752
1400000US06037481713,"Census Tract 4817.13, Los Angeles County, California",2802,710,0,0,1182,910
1400000US06037481714,"Census Tract 4817.14, Los Angeles County, California",2749,679,0,3,991,1076
1400000US06037481800,"Census Tract 4818, Los Angeles County, California",2475,1228,0,31,1036,180
1400000US06037481901,"Census Tract 4819.01, Los Angeles County, California",5732,3651,9,73,1626,373
1400000US06037481902,"Census Tract 4819.02, Los Angeles County, California",3274,1863,0,18,944,449
1400000US06037482001,"Census Tract 4820.01, Los Angeles County, California",2645,1492,0,83,845,225
1400000US06037482002,"Census Tract 4820.02, Los Angeles County, California",7066,4101,31,235,1955,744
1400000US06037482101,"Census Tract 4821.01, Los Angeles County, California",4507,1937,9,46,1760,755
1400000US06037482102,"Census Tract 4821.02, Los Angeles County, California",3070,1604,11,20,1144,291
1400000US06037482201,"Census Tract 4822.01, Los Angeles County, California",3786,1283,0,43,1599,861
1400000US06037482202,"Census Tract 4822.02, Los Angeles County, California",5209,1780,0,10,1740,1679
1400000US06037482301,"Census Tract 4823.01, Los Angeles County, California",5521,2266,0,21,2103,1131
1400000US06037482303,"Census Tract 4823.03, Los Angeles County, California",5170,1753,13,34,2163,1207
1400000US06037482304,"Census Tract 4823.04, Los Angeles County, California",2834,1196,0,24,896,718
1400000US06037482401,"Census Tract 4824.01, Los Angeles County, California",3338,1391,0,16,1276,655
1400000US06037482403,"Census Tract 4824.03, Los Angeles County, California",3374,1417,0,20,1196,741
1400000US06037482404,"Census Tract 4824.04, Los Angeles County, California",3170,1501,0,11,1431,227
1400000US06037482502,"Census Tract 4825.02, Los Angeles County, California",3196,1112,0,22,1225,837
1400000US06037482503,"Census Tract 4825.03, Los Angeles County, California",4048,1854,0,7,1363,824
1400000US06037482521,"Census Tract 4825.21, Los Angeles County, California",5533,2548,57,33,2065,830
1400000US06037482522,"Census Tract 4825.22, Los Angeles County, California",4192,2541,9,15,1037,590
1400000US06037482600,"Census Tract 4826, Los Angeles County, California",6857,4067,0,21,1993,776
1400000US06037482701,"Census Tract 4827.01, Los Angeles County, California",4115,2647,0,0,1013,455
1400000US06037482702,"Census Tract 4827.02, Los Angeles County, California",2482,1562,9,26,759,126
1400000US06037482801,"Census Tract 4828.01, Los Angeles County, California",4141,2491,0,29,1314,307
1400000US06037500100,"Census Tract 5001, Los Angeles County, California",3747,2818,0,26,791,112
1400000US06037500202,"Census Tract 5002.02, Los Angeles County, California",5058,3748,0,20,816,474
1400000US06037500203,"Census Tract 5002.03, Los Angeles County, California",4229,3810,0,62,246,111
1400000US06037500204,"Census Tract 5002.04, Los Angeles County, California",2287,1497,0,78,711,1
1400000US06037500300,"Census Tract 5003, Los Angeles County, California",2818,2428,13,21,307,49
1400000US06037500402,"Census Tract 5004.02, Los Angeles County, California",5020,2907,0,0,1067,1046
1400000US06037500403,"Census Tract 5004.03, Los Angeles County, California",3451,2591,0,84,589,187
1400000US06037500404,"Census Tract 5004.04, Los Angeles County, California",4091,2793,0,9,1028,261
1400000US06037500500,"Census Tract 5005, Los Angeles County, California",2993,2132,0,26,498,337
1400000US06037500600,"Census Tract 5006, Los Angeles County, California",5452,3698,9,31,759,955
1400000US06037500700,"Census Tract 5007, Los Angeles County, California",7102,4734,0,188,1329,851
1400000US06037500800,"Census Tract 5008, Los Angeles County, California",5156,3720,39,33,1052,312
1400000US06037500900,"Census Tract 5009, Los Angeles County, California",5837,3915,0,50,1116,756
1400000US06037501001,"Census Tract 5010.01, Los Angeles County, California",3131,2348,0,0,461,322
1400000US06037501002,"Census Tract 5010.02, Los Angeles County, California",4710,3620,0,45,844,201
1400000US06037501200,"Census Tract 5012, Los Angeles County, California",5065,4090,0,33,682,260
1400000US06037501301,"Census Tract 5013.01, Los Angeles County, California",3050,2515,0,0,371,164
1400000US06037501302,"Census Tract 5013.02, Los Angeles County, California",4378,3810,0,0,324,244
1400000US06037501400,"Census Tract 5014, Los Angeles County, California",3360,2618,0,42,329,371
1400000US06037501501,"Census Tract 5015.01, Los Angeles County, California",2122,1742,0,13,213,154
1400000US06037501503,"Census Tract 5015.03, Los Angeles County, California",5747,4931,29,97,514,176
1400000US06037501504,"Census Tract 5015.04, Los Angeles County, California",3377,2449,7,31,549,341
1400000US06037501600,"Census Tract 5016, Los Angeles County, California",7168,6096,0,11,716,345
1400000US06037501700,"Census Tract 5017, Los Angeles County, California",3788,3386,0,0,262,140
1400000US06037501802,"Census Tract 5018.02, Los Angeles County, California",3339,2877,17,7,332,106
1400000US06037501803,"Census Tract 5018.03, Los Angeles County, California",4410,3400,29,47,401,533
1400000US06037501804,"Census Tract 5018.04, Los Angeles County, California",2309,1825,0,40,199,245
1400000US06037501900,"Census Tract 5019, Los Angeles County, California",4389,3722,0,29,491,147
1400000US06037502003,"Census Tract 5020.03, Los Angeles County, California",2557,1959,0,29,373,196
1400000US06037502004,"Census Tract 5020.04, Los Angeles County, California",4380,3235,5,32,629,479
1400000US06037502005,"Census Tract 5020.05, Los Angeles County, California",4911,4015,0,0,546,350
1400000US06037502100,"Census Tract 5021, Los Angeles County, California",4889,3793,34,24,754,284
1400000US06037502200,"Census Tract 5022, Los Angeles County, California",7078,4960,9,21,1079,1009
1400000US06037502303,"Census Tract 5023.03, Los Angeles County, California",8883,6311,0,6,1318,1248
1400000US06037502401,"Census Tract 5024.01, Los Angeles County, California",5211,3265,0,45,812,1089
1400000US06037502402,"Census Tract 5024.02, Los Angeles County, California",3578,2488,0,49,666,375
1400000US06037502500,"Census Tract 5025, Los Angeles County, California",4038,2806,0,0,807,425
1400000US06037502602,"Census Tract 5026.02, Los Angeles County, California",4194,3103,0,12,453,626
1400000US06037502603,"Census Tract 5026.03, Los Angeles County, California",3394,2572,0,41,539,242
1400000US06037502604,"Census Tract 5026.04, Los Angeles County, California",3921,2596,0,23,833,469
1400000US06037502700,"Census Tract 5027, Los Angeles County, California",7429,5690,9,48,1115,567
1400000US06037502801,"Census Tract 5028.01, Los Angeles County, California",6687,5022,6,47,1067,545
1400000US06037502901,"Census Tract 5029.01, Los Angeles County, California",5942,4628,30,59,892,333
1400000US06037503000,"Census Tract 5030, Los Angeles County, California",6164,3881,0,9,956,1318
1400000US06037503103,"Census Tract 5031.03, Los Angeles County, California",5320,3750,0,49,870,651
1400000US06037503104,"Census Tract 5031.04, Los Angeles County, California",2600,1710,0,13,536,341
1400000US06037503105,"Census Tract 5031.05, Los Angeles County, California",3536,2754,0,56,358,368
1400000US06037503106,"Census Tract 5031.06, Los Angeles County, California",3770,2994,0,10,496,270
1400000US06037503201,"Census Tract 5032.01, Los Angeles County, California",3876,3087,0,79,575,135
1400000US06037503202,"Census Tract 5032.02, Los Angeles County, California",4788,3669,0,9,732,378
1400000US06037503301,"Census Tract 5033.01, Los Angeles County, California",3755,3200,0,10,397,148
